"","PRVDR_NUM_prov","FULL_ADR_prov","STATE_CD_prov","ST_ADR_prov","FAC_NAME_prov","CITY_NAME_prov","PHNE_NUM_prov","ZIP_CD_prov","PRVDR_CTGRY_CD","PRVDR_NUM_lab","FULL_ADR_lab","STATE_CD_lab","ST_ADR_lab","FAC_NAME_lab","CITY_NAME_lab","PHNE_NUM_lab","ZIP_CD_lab","PRVDR_TYPE","STATE","BING_ADR"
"4745",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2200947","601 ELDERWOOD AVE, ROCHESTER, NY, 14642","NY","601 ELDERWOOD AVE","BRANCHE VIROLOGY AND SEROLOGY LAB","ROCHESTER","5852734104","14642",NA,NA,"Na, Na, Na Na, United States"
"4746",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2200954","59D MYRTLE ST, SARATOGA SPRINGS, NY, 12866","NY","59D MYRTLE ST","SARATOGA HOSPITAL ACUTE RESPIRATORY ILLNESS","SARATOGA SPRINGS","5185838743","12866",NA,NA,"Na, Na, Na Na, United States"
"4747",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2200962","85 BROAD ST 26TH, NEW YORK, NY, 10004","NY","85 BROAD ST 26TH","TELOPOINT INC","NEW YORK","6467224366","10004",NA,NA,"Na, Na, Na Na, United States"
"4748",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2203768","711 OLD SAW ML RD, TARRYTOWN, NY, 10591","NY","711 OLD SAW ML RD","BIOREFERENCE LABORATORIES INC","TARRYTOWN","2017912600","10591",NA,NA,"Na, Na, Na Na, United States"
"4749",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2203770","4 PENNSYLVANIA PLZ, NEW YORK, NY, 10001","NY","4 PENNSYLVANIA PLZ","BIOREFERENCE LABORATORIES INC","NEW YORK","2017912600","10001",NA,NA,"Na, Na, Na Na, United States"
"4750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2203844","321 WYCKOFF AVE, RIDGEWOOD, NY, 11385","NY","321 WYCKOFF AVE","SHAWN PHARMACY","RIDGEWOOD","7184170200","11385",NA,NA,"Na, Na, Na Na, United States"
"4751",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2204074","20419 HILLSIDE AVE, HOLLIS, NY, 11423","NY","20419 HILLSIDE AVE","FRANHILL PHARMACY LLC","HOLLIS","7184652121","11423",NA,NA,"Na, Na, Na Na, United States"
"4752",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2204084","1727 SEAGIRT BLVD, FAR ROCKAWAY, NY, 11691","NY","1727 SEAGIRT BLVD","FAR ROCKAWAY DRUGS INC","FAR ROCKAWAY","7184712500","11691",NA,NA,"Na, Na, Na Na, United States"
"4753",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2204751","5100 W TAFT RD, LIVERPOOL, NY, 13088","NY","5100 W TAFT RD","ADVANCED CARDIOVASCULAR DIAGNOSTICS","LIVERPOOL","5164885050","13088",NA,NA,"Na, Na, Na Na, United States"
"4754",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2204779","620 ANDLANTIC AVE, BROOKLYN, NY, 11217","NY","620 ANDLANTIC AVE","BIOREFERENCE LABORATORIES INC","BROOKLYN","2017912600","11217",NA,NA,"Na, Na, Na Na, United States"
"4755",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2204782","168 39TH ST, BROOKLYN, NY, 11232","NY","168 39TH ST","BIOREFERENCE LABORATORIES INC","BROOKLYN","2017912600","11232",NA,NA,"Na, Na, Na Na, United States"
"4756",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2205227","571575 DREWVILLE RD, CARMEL, NY, 10512","NY","571575 DREWVILLE RD","NYSARC IN ULSTER-GREENE-PUTNAM COUNTIES","CARMEL","8457685151","10512",NA,NA,"Na, Na, Na Na, United States"
"4757",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2205580","11 E MAIN ST, MARCELLUS, NY, 13108","NY","11 E MAIN ST","MAIN STREET PHARMACY OF MARCELLUS, INC","MARCELLUS","3156732410","13108",NA,NA,"Na, Na, Na Na, United States"
"4758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2205610","3547 JOHNSON AVE, BRONX, NY, 10463","NY","3547 JOHNSON AVE","RIVERDALE DRUGS AND SURGICAL, INC","BRONX","7153953509","10463",NA,NA,"Na, Na, Na Na, United States"
"4759",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2205616","3869 MCKINLEY PKWY, PERRYSBURG, NY, 14129","NY","3869 MCKINLEY PKWY","USRC HAMBURG, LLC","PERRYSBURG","7164632800","14129",NA,NA,"Na, Na, Na Na, United States"
"4760",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2205632","14 E MAIN ST, MORRISVILLE, NY, 13408","NY","14 E MAIN ST","DOUGHERTY PHARMACY","MORRISVILLE","3156843171","13408",NA,NA,"Na, Na, Na Na, United States"
"4761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2205927","9218 ROCKAWAY BCH BLVD, ROCKAWAY BEACH, NY, 11693","NY","9218 ROCKAWAY BCH BLVD","VALHALLA MEDICS","ROCKAWAY BEACH","6465659178","11693",NA,NA,"Na, Na, Na Na, United States"
"4762",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2206000","698 AMSTERDAM AVE, NEW YORK, NY, 10025","NY","698 AMSTERDAM AVE","NEW AMSTERDAM DRUG MART INC","NEW YORK","2128659700","10025",NA,NA,"Na, Na, Na Na, United States"
"4763",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2206290","276 MAIN ST, WHITE PLAINS, NY, 10601","NY","276 MAIN ST","SUNSHINE PHARMACY","WHITE PLAINS","9146073939","10601",NA,NA,"Na, Na, Na Na, United States"
"4764",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2206499","1104 FULTON ST, BROOKLYN, NY, 11238","NY","1104 FULTON ST","OLGAM LIFE","BROOKLYN","2122202569","11238",NA,NA,"Na, Na, Na Na, United States"
"4765",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2206761","530 COLUMBIA DR, JOHNSON CITY, NY, 13790","NY","530 COLUMBIA DR","BINGHAMTON ASC LLC","JOHNSON CITY","6078210400","13790",NA,NA,"Na, Na, Na Na, United States"
"4766",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2206978","1 MAIN ST, LAKE LUZERNE, NY, 12846","NY","1 MAIN ST","STONE'S PHARMACY INC","LAKE LUZERNE","5186963214","12846",NA,NA,"Na, Na, Na Na, United States"
"4767",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207000","7501 37TH AVE, JACKSON HEIGHTS, NY, 11372","NY","7501 37TH AVE","IMAGE HEIGHTS PHARMACY","JACKSON HEIGHTS","7184240100","11372",NA,NA,"Na, Na, Na Na, United States"
"4768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207005","1722 UTICA AVE, BROOKLYN, NY, 11234","NY","1722 UTICA AVE","MAKARIOUS HEALTH CORP","BROOKLYN","7189681600","11234",NA,NA,"Na, Na, Na Na, United States"
"4769",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207007","3060 BOSTON RD, BRONX, NY, 10469","NY","3060 BOSTON RD","NICK'S DRUG STORE","BRONX","3475901030","10469",NA,NA,"Na, Na, Na Na, United States"
"4770",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207013","632 BROADWAY, NEW YORK, NY, 10012","NY","632 BROADWAY","MOUNT SINAI DOCTORS","NEW YORK","2124325847","10012",NA,NA,"Na, Na, Na Na, United States"
"4771",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207024","55 CHESTNUT ST, COLD SPRING, NY, 10516","NY","55 CHESTNUT ST","DRUG WORLD OF COLD SPRING LLC","COLD SPRING","8452656352","10516",NA,NA,"Na, Na, Na Na, United States"
"4772",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207051","121 HAMPSHIRE RD, GREAT NECK, NY, 11023","NY","121 HAMPSHIRE RD","TEDDMED CORP","GREAT NECK","3478329274","11023",NA,NA,"Na, Na, Na Na, United States"
"4773",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207058","332 S KINGSBORO AVE EXT, GLOVERSVILLE, NY, 12078","NY","332 S KINGSBORO AVE EXT","WELLNOW URGENT CARE, PC","GLOVERSVILLE","5854125630","12078",NA,NA,"Na, Na, Na Na, United States"
"4774",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207081","2005 ALBANY POST RD, CROTON ON HUDSON, NY, 10520","NY","2005 ALBANY POST RD","SHP WESTCHESTER LLC","CROTON ON HUDSON","9142710832","10520",NA,NA,"Na, Na, Na Na, United States"
"4775",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207096","4328 S BUFFALO ST, ORCHARD PARK, NY, 14127","NY","4328 S BUFFALO ST","ANTHONY-BROWN PHARMACY","ORCHARD PARK","7166623800","14127",NA,NA,"Na, Na, Na Na, United States"
"4776",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207226","JFK AIRPORT TERMINAL DEPT, JOHN F KENNEDY AIRPORT, NY, 11430","NY","JFK AIRPORT TERMINAL DEPT","ISMAIL OSCAN MD PC","JOHN F KENNEDY AIRPORT","6315886665","11430",NA,NA,"Na, Na, Na Na, United States"
"4777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207237","1165, DANNEMORA, NY, 12929","NY","1165","MAGGY PHARMACY INC","DANNEMORA","5184927130","12929",NA,NA,"Na, Na, Na Na, United States"
"4778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207238","42 ROCKAWAY AVE, VALLEY STREAM, NY, 11580","NY","42 ROCKAWAY AVE","VALLEY STREAM PHARMACY INC","VALLEY STREAM","5164420200","11580",NA,NA,"Na, Na, Na Na, United States"
"4779",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207244","6296 ONTARIO CTR RD, ONTARIO, NY, 14519","NY","6296 ONTARIO CTR RD","WALGREENS NO 19548","ONTARIO","3154475025","14519",NA,NA,"Na, Na, Na Na, United States"
"4780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207245","7398 OSWEGO RD, LIVERPOOL, NY, 13090","NY","7398 OSWEGO RD","WALGREENS NO 19542","LIVERPOOL","3154475025","13090",NA,NA,"Na, Na, Na Na, United States"
"4781",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207246","4061, WILLIAMSON, NY, 14589","NY","4061","WALGREENS NO 18076","WILLIAMSON","3154475025","14589",NA,NA,"Na, Na, Na Na, United States"
"4782",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207247","614 COLUMBIA TPKE, EAST GREENBUSH, NY, 12061","NY","614 COLUMBIA TPKE","WALGREENS NO 17434","EAST GREENBUSH","7187305579","12061",NA,NA,"Na, Na, Na Na, United States"
"4783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207248","820 FT SALONGA RD, NORTHPORT, NY, 11768","NY","820 FT SALONGA RD","WALGREENS NO 10751","NORTHPORT","6312611057","11768",NA,NA,"Na, Na, Na Na, United States"
"4784",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207249","720 E RDG RD, ROCHESTER, NY, 14621","NY","720 E RDG RD","WALGREENS NO 10512","ROCHESTER","3154475025","14621",NA,NA,"Na, Na, Na Na, United States"
"4785",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207250","150 GRANT AVE, AUBURN, NY, 13021","NY","150 GRANT AVE","WALGREENS NO 10157","AUBURN","3154475025","13021",NA,NA,"Na, Na, Na Na, United States"
"4786",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207251","1659 PENFIELD RD, ROCHESTER, NY, 14625","NY","1659 PENFIELD RD","WALGREENS NO 09992","ROCHESTER","3154475025","14625",NA,NA,"Na, Na, Na Na, United States"
"4787",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207252","5001 JERICHO TPKE, COMMACK, NY, 11725","NY","5001 JERICHO TPKE","WALGREENS NO 09865","COMMACK","3154475025","11725",NA,NA,"Na, Na, Na Na, United States"
"4788",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207253","2100 E RDG RD, ROCHESTER, NY, 14622","NY","2100 E RDG RD","WALGREENS NO 09758","ROCHESTER","3154475025","14622",NA,NA,"Na, Na, Na Na, United States"
"4789",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207256","5173 W TAFT RD, MEMPHIS, NY, 13112","NY","5173 W TAFT RD","WALGREENS NO 09414","MEMPHIS","3154475025","13112",NA,NA,"Na, Na, Na Na, United States"
"4790",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207257","1850 CENTRAL AVE, COLONIE, NY, 12205","NY","1850 CENTRAL AVE","WALGREENS NO 09154","COLONIE","7187305579","12205",NA,NA,"Na, Na, Na Na, United States"
"4791",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207897","31 E MAIN ST, ELMSFORD, NY, 10523","NY","31 E MAIN ST","MARCIS VILLAGE PHARMACY","ELMSFORD","9145928211","10523",NA,NA,"Na, Na, Na Na, United States"
"4792",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207899","1760 WEHRLE DR, WILLIAMSVILLE, NY, 14221","NY","1760 WEHRLE DR","TOPS PHARMACY LABORATORY","WILLIAMSVILLE","7166355274","14221",NA,NA,"Na, Na, Na Na, United States"
"4793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2207905","2610 ANDLANTIC AVE, BROOKLYN, NY, 11207","NY","2610 ANDLANTIC AVE","EXPANDRX INC","BROOKLYN","7184009144","11207",NA,NA,"Na, Na, Na Na, United States"
"4794",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208068","6478 W 9TH ST, BROOKLYN, NY, 11231","NY","6478 W 9TH ST","SAFE PRODUCTION SERVICES INC","BROOKLYN","6465756179","11231",NA,NA,"Na, Na, Na Na, United States"
"4795",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208093","345 HUSON ST, NEW YORK, NY, 10014","NY","345 HUSON ST","MED BAR LLC","NEW YORK","6469335677","10014",NA,NA,"Na, Na, Na Na, United States"
"4796",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208392","190 UTICA AVE, BROOKLYN, NY, 11213","NY","190 UTICA AVE","UTICA EXPRESS PHARMACY INC","BROOKLYN","7184841704","11213",NA,NA,"Na, Na, Na Na, United States"
"4797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208397","178 AVE C, NEW YORK, NY, 10009","NY","178 AVE C","AVENUE C PHARMACY","NEW YORK","1212280764","10009",NA,NA,"Na, Na, Na Na, United States"
"4798",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208405","400 ORISKANY ST W, UTICA, NY, 13502","NY","400 ORISKANY ST W","GARDEN ENTERTAINMENT LLC","UTICA","3157909070","13502",NA,NA,"Na, Na, Na Na, United States"
"4799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208453","165 MAIN ST, CORTLAND, NY, 13045","NY","165 MAIN ST","FAMILY COUNSELING SERVICES OF CORLAND CO INC","CORTLAND","6077530234","13045",NA,NA,"Na, Na, Na Na, United States"
"4800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208500","56 7TH AVE, NEW YORK, NY, 10011","NY","56 7TH AVE","ELM DRUGS","NEW YORK","2122556100","10011",NA,NA,"Na, Na, Na Na, United States"
"4801",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208501","1220 MORRIS AVE, BRONX, NY, 10456","NY","1220 MORRIS AVE","J&N PHARMACY","BRONX","7182932233","10456",NA,NA,"Na, Na, Na Na, United States"
"4802",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208519","275 KENNETH DR, ROCHESTER, NY, 14623","NY","275 KENNETH DR","HERITAGE CHRISTIAN SERVICES INC","ROCHESTER","5853402000","14623",NA,NA,"Na, Na, Na Na, United States"
"4803",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208520","4295 KANDONAH AVE, BRONX, NY, 10470","NY","4295 KANDONAH AVE","EMERALD PHARMACY","BRONX","7186440862","10470",NA,NA,"Na, Na, Na Na, United States"
"4804",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208543","63 LOWES RIV RD, ONEONTA, NY, 13820","NY","63 LOWES RIV RD","OTSEGO COUNTY CHAPTER NYS ARC INC","ONEONTA","6074328595","13820",NA,NA,"Na, Na, Na Na, United States"
"4805",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208607","1203 ELTON ST, BROOKLYN, NY, 11239","NY","1203 ELTON ST","JOSEF SCHENKER, MD, PC","BROOKLYN","7182157340","11239",NA,NA,"Na, Na, Na Na, United States"
"4806",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208840","7805 ROOSEVELT AVE, JACKSON HEIGHTS, NY, 11372","NY","7805 ROOSEVELT AVE","QUALITY CARE RX INC","JACKSON HEIGHTS","7188612777","11372",NA,NA,"Na, Na, Na Na, United States"
"4807",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208844","100 WASHINGTON ST, BUFFALO, NY, 14203","NY","100 WASHINGTON ST","BIOREFERENCE LABORATORIES INC","BUFFALO","2017913600","14203",NA,NA,"Na, Na, Na Na, United States"
"4808",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208849","1 SEYMOUR H KNOX IIIPLZ, BUFFALO, NY, 14203","NY","1 SEYMOUR H KNOX IIIPLZ","BIOREFERENCE LABORATORIES INC","BUFFALO","2017913600","14203",NA,NA,"Na, Na, Na Na, United States"
"4809",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208858","1255 HEMPSTEAD TPKE, UNIONDALE, NY, 11553","NY","1255 HEMPSTEAD TPKE","BIOREFERENCE LABORATORIES INC","UNIONDALE","2017913600","11553",NA,NA,"Na, Na, Na Na, United States"
"4810",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208871","6668 FRESH POND RD, RIDGEWOOD, NY, 11385","NY","6668 FRESH POND RD","LEGACY SPECIALTY PHARMACY CORP","RIDGEWOOD","7184567300","11385",NA,NA,"Na, Na, Na Na, United States"
"4811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2208875","205 PROSPECT PK W, BROOKLYN, NY, 11215","NY","205 PROSPECT PK W","BESEAL CORP DBA OAK PARK PHARMACY","BROOKLYN","7187686300","11215",NA,NA,"Na, Na, Na Na, United States"
"4812",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2209121","631 EASTERN PKWY APT 3C, BROOKLYN, NY, 11213","NY","631 EASTERN PKWY APT 3C","GO TEST","BROOKLYN","6464796415","11213",NA,NA,"Na, Na, Na Na, United States"
"4813",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2209610","989 ALLERTON AVE, BRONX, NY, 10469","NY","989 ALLERTON AVE","ARDENT PHARMACY INC","BRONX","7184059111","10469",NA,NA,"Na, Na, Na Na, United States"
"4814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2209613","500 COMMACK RD, COMMACK, NY, 11725","NY","500 COMMACK RD","STONY BROOK RESPONDER VACCINE PROGRAM","COMMACK","6316380725","11725",NA,NA,"Na, Na, Na Na, United States"
"4815",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2209617","36 N MAIN ST, ALFRED, NY, 14802","NY","36 N MAIN ST","ALRED PHARMACY","ALFRED","6075879222","14802",NA,NA,"Na, Na, Na Na, United States"
"4816",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2209619","26A PICOTTE DR, ALBANY, NY, 12208","NY","26A PICOTTE DR","CRESTWOOD PHARMACY","ALBANY","5184352315","12208",NA,NA,"Na, Na, Na Na, United States"
"4817",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2209654","4919 ELLICOTT RD, ORCHARD PARK, NY, 14127","NY","4919 ELLICOTT RD","COTTRILL'S PHARMACY INC","ORCHARD PARK","7165088481","14127",NA,NA,"Na, Na, Na Na, United States"
"4818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2209800","1708 ALTAMONT AVE, SCHENECTADY, NY, 12303","NY","1708 ALTAMONT AVE","WELLNOW URGENT CARE PC","SCHENECTADY","5183444778","12303",NA,NA,"Na, Na, Na Na, United States"
"4819",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210124","201 SCOTTSVILLE W HENRIETTA RD, WEST HENRIETTA, NY, 14586","NY","201 SCOTTSVILLE W HENRIETTA RD","MILLER'S PHARMACY","WEST HENRIETTA","5858893510","14586",NA,NA,"Na, Na, Na Na, United States"
"4820",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210145","2 ELM ST, FRANKLINVILLE, NY, 14737","NY","2 ELM ST","BARTHOLOMEWS PHARMACY","FRANKLINVILLE","7166763350","14737",NA,NA,"Na, Na, Na Na, United States"
"4821",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210146","459 E OAK ORCH ST, MEDINA, NY, 14103","NY","459 E OAK ORCH ST","THE WILLOWS","MEDINA","5857985233","14103",NA,NA,"Na, Na, Na Na, United States"
"4822",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210162","485 TUCKAHOE RD, YONKERS, NY, 10710","NY","485 TUCKAHOE RD","VALUEPLUS PHARMACY","YONKERS","9149611185","10710",NA,NA,"Na, Na, Na Na, United States"
"4823",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210172","416 5TH AVE, TROY, NY, 12182","NY","416 5TH AVE","LINDSAY DRUG CO INC","TROY","5182352522","12182",NA,NA,"Na, Na, Na Na, United States"
"4824",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210387","14102 NORTHERN BLVD, FLUSHING, NY, 11354","NY","14102 NORTHERN BLVD","JW PHARMACY LLC","FLUSHING","7187623784","11354",NA,NA,"Na, Na, Na Na, United States"
"4825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210400","1081 RUTLAND RD, BROOKLYN, NY, 11212","NY","1081 RUTLAND RD","ASMK LLC","BROOKLYN","7184934199","11212",NA,NA,"Na, Na, Na Na, United States"
"4826",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210408","255 MAIN ST, ARCADE, NY, 14009","NY","255 MAIN ST","COTTRILL'S PHARMACY INC","ARCADE","5854922310","14009",NA,NA,"Na, Na, Na Na, United States"
"4827",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210461","860 HARD RD, WEBSTER, NY, 14580","NY","860 HARD RD","CDS MONARCH","WEBSTER","5853471248","14580",NA,NA,"Na, Na, Na Na, United States"
"4828",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210637","105 CROTON AVE, OSSINING, NY, 10562","NY","105 CROTON AVE","HEALTH HAVEN CORP","OSSINING","9149450500","10562",NA,NA,"Na, Na, Na Na, United States"
"4829",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210645","237 UTICA AVE, BROOKLYN, NY, 11213","NY","237 UTICA AVE","NEW RONSON DRUG INC","BROOKLYN","7187567401","11213",NA,NA,"Na, Na, Na Na, United States"
"4830",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210658","430 BLEECKER ST, UTICA, NY, 13501","NY","430 BLEECKER ST","BOBS PHARMACY LLC DBA GARRO'S DRUGS","UTICA","3157326915","13501",NA,NA,"Na, Na, Na Na, United States"
"4831",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210661","103 GIBSON RD, GOSHEN, NY, 10924","NY","103 GIBSON RD","ORANGE-ULSTER BOCES","GOSHEN","8452910150","10924",NA,NA,"Na, Na, Na Na, United States"
"4832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210666","690 CENTRAL AVE, CEDARHURST, NY, 11516","NY","690 CENTRAL AVE","LI EZRA APOTHECARY LTD","CEDARHURST","5165697820","11516",NA,NA,"Na, Na, Na Na, United States"
"4833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210671","3911 RICHMOND AVE, STATEN ISLAND, NY, 10312","NY","3911 RICHMOND AVE","YMCA OF GREATER NY - COUNSELING SERVICE BRANCH","STATEN ISLAND","7189483232","10312",NA,NA,"Na, Na, Na Na, United States"
"4834",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210675","6002 4TH AVE, BROOKLYN, NY, 11220","NY","6002 4TH AVE","SUNSET CORNER PHARMACY","BROOKLYN","3478897200","11220",NA,NA,"Na, Na, Na Na, United States"
"4835",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210677","2535 JOHNS PL, JAMESTOWN, NY, 14701","NY","2535 JOHNS PL","SOUTHERN TIER HOME INFUSION INC","JAMESTOWN","7164841586","14701",NA,NA,"Na, Na, Na Na, United States"
"4836",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210680","5101 CANDALPA AVE, RIDGEWOOD, NY, 11385","NY","5101 CANDALPA AVE","CATALPA CHEMISTS CORP","RIDGEWOOD","7183663871","11385",NA,NA,"Na, Na, Na Na, United States"
"4837",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210711","15702 CROSS BAY BLVD, HOWARD BEACH, NY, 11414","NY","15702 CROSS BAY BLVD","CROSSBAY CHEMISTS CORP","HOWARD BEACH","7186599500","11414",NA,NA,"Na, Na, Na Na, United States"
"4838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210713","259 MONROE AVE, ROCHESTER, NY, 14607","NY","259 MONROE AVE","EAST HOUSE CORPORATION - MONROE SQUARE","ROCHESTER","5852384800","14607",NA,NA,"Na, Na, Na Na, United States"
"4839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210934","7263 KISSENA BLVD, FLUSHING, NY, 11367","NY","7263 KISSENA BLVD","KISSENA DRUGS AND SURGICAL SUPPLY INC","FLUSHING","7187937658","11367",NA,NA,"Na, Na, Na Na, United States"
"4840",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2210949","2370 CONEY IS AVE, BROOKLYN, NY, 11223","NY","2370 CONEY IS AVE","JOSEF SCHENKER, MD, PC","BROOKLYN","7182157340","11223",NA,NA,"Na, Na, Na Na, United States"
"4841",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2211168","1201 AVE Z, BROOKLYN, NY, 11235","NY","1201 AVE Z","SOS PHARMACY INC","BROOKLYN","9179334000","11235",NA,NA,"Na, Na, Na Na, United States"
"4842",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2211199","100 HIGHLANDS BLVD, PORT JEFFERSON, NY, 11777","NY","100 HIGHLANDS BLVD","MATHER CHEMICAL DEPENDENCY CLINIC","PORT JEFFERSON","6313318200","11777",NA,NA,"Na, Na, Na Na, United States"
"4843",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2211200","485 BROADWAY, DEPEW, NY, 14043","NY","485 BROADWAY","WALGREENS #03859","DEPEW","7166837971","14043",NA,NA,"Na, Na, Na Na, United States"
"4844",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2211205","385 2ND AVE, NEW YORK, NY, 10010","NY","385 2ND AVE","PROHEALTH PHARMACY INC","NEW YORK","2126848300","10010",NA,NA,"Na, Na, Na Na, United States"
"4845",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2211422","295 FLANDBUSH AVE EXT, BROOKLYN, NY, 11201","NY","295 FLANDBUSH AVE EXT","STI CLINIC LABORATORY AT FORT GREENE","BROOKLYN","7182491411","11201",NA,NA,"Na, Na, Na Na, United States"
"4846",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33D2211557","1700 BROADWAY, NEW YORK, NY, 10019","NY","1700 BROADWAY","BIOREFERENCE LABORATORIES","NEW YORK","2017913600","10019",NA,NA,"Na, Na, Na Na, United States"
